channel_name,message_id,image_path,detected_class,confidence_score,image_category
lobelia4cosmetics,26623,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26623.jpg,bottle,0.3351,product_display
lobelia4cosmetics,26623,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26623.jpg,bottle,0.3287,product_display
lobelia4cosmetics,26623,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26623.jpg,bottle,0.2877,product_display
lobelia4cosmetics,26623,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26623.jpg,bottle,0.2858,product_display
lobelia4cosmetics,26623,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26623.jpg,bottle,0.2802,product_display
lobelia4cosmetics,26623,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26623.jpg,bottle,0.2686,product_display
lobelia4cosmetics,26623,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26623.jpg,bottle,0.2675,product_display
lobelia4cosmetics,26624,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26624.jpg,bottle,0.3789,product_display
lobelia4cosmetics,26624,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26624.jpg,cake,0.2855,product_display
lobelia4cosmetics,26625,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26625.jpg,none,0.0,other
lobelia4cosmetics,26626,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26626.jpg,none,0.0,other
lobelia4cosmetics,26627,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26627.jpg,none,0.0,other
lobelia4cosmetics,26628,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26628.jpg,none,0.0,other
lobelia4cosmetics,26629,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26629.jpg,cup,0.7179,product_display
lobelia4cosmetics,26629,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26629.jpg,cup,0.3851,product_display
lobelia4cosmetics,26629,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26629.jpg,book,0.294,product_display
lobelia4cosmetics,26630,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26630.jpg,none,0.0,other
lobelia4cosmetics,26631,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26631.jpg,none,0.0,other
lobelia4cosmetics,26632,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26632.jpg,book,0.2522,other
lobelia4cosmetics,26633,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26633.jpg,fork,0.8578,product_display
lobelia4cosmetics,26633,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26633.jpg,cup,0.4949,product_display
lobelia4cosmetics,26633,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26633.jpg,knife,0.444,product_display
lobelia4cosmetics,26634,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26634.jpg,none,0.0,other
lobelia4cosmetics,26635,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26635.jpg,none,0.0,other
lobelia4cosmetics,26636,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26636.jpg,sports ball,0.368,other
lobelia4cosmetics,26636,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26636.jpg,sports ball,0.2993,other
lobelia4cosmetics,26637,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26637.jpg,bottle,0.4263,product_display
lobelia4cosmetics,26638,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26638.jpg,none,0.0,other
lobelia4cosmetics,26639,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26639.jpg,none,0.0,other
lobelia4cosmetics,26640,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26640.jpg,bottle,0.2725,product_display
lobelia4cosmetics,26641,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26641.jpg,none,0.0,other
lobelia4cosmetics,26642,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26642.jpg,person,0.6776,lifestyle
lobelia4cosmetics,26642,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26642.jpg,stop sign,0.2888,lifestyle
lobelia4cosmetics,26643,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26643.jpg,none,0.0,other
lobelia4cosmetics,26644,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26644.jpg,bottle,0.7959,product_display
lobelia4cosmetics,26644,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26644.jpg,bottle,0.2832,product_display
lobelia4cosmetics,26645,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26645.jpg,bottle,0.7738,product_display
lobelia4cosmetics,26645,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26645.jpg,bottle,0.266,product_display
lobelia4cosmetics,26646,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26646.jpg,orange,0.4805,other
lobelia4cosmetics,26647,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26647.jpg,book,0.276,other
lobelia4cosmetics,26648,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26648.jpg,none,0.0,other
lobelia4cosmetics,26649,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26649.jpg,none,0.0,other
lobelia4cosmetics,26650,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26650.jpg,none,0.0,other
lobelia4cosmetics,26651,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26651.jpg,cup,0.354,product_display
lobelia4cosmetics,26652,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26652.jpg,none,0.0,other
lobelia4cosmetics,26653,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26653.jpg,bottle,0.4823,product_display
lobelia4cosmetics,26653,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26653.jpg,bottle,0.4725,product_display
lobelia4cosmetics,26653,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26653.jpg,bottle,0.4318,product_display
lobelia4cosmetics,26653,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26653.jpg,bottle,0.2713,product_display
